time,open,high,low,close,volume
1770660900,104159000,104139000,104245000,103918000,6.42361497
1770661200,104139000,103850000,104252000,103650000,6.09360461
1770661500,103855000,103851000,103890000,103584000,2.8720461
1770661800,103865000,104053000,104123000,103625000,6.11812662
1770662100,104053000,103955000,104158000,103867000,4.06356558
1770662400,103955000,104050000,104093000,103813000,3.00551328
1770662700,104050000,103983000,104190000,103869000,4.42920076
1770663000,103960000,103790000,104084000,103790000,2.05111362
1770663300,103797000,103959000,103959000,103787000,1.62096782
1770663600,103960000,104029000,104115000,103758000,3.66170128
1770663900,103995000,104014000,104074000,103878000,3.64874275
1770664200,104065000,104012000,104123000,103929000,2.26116184
1770664500,104028000,104139000,104230000,103990000,2.353933
1770664800,104146000,104255000,104264000,104010000,3.45053326
1770665100,104264000,104338000,104368000,104220000,2.27582573
1770665400,104336000,104479000,104594000,104313000,4.27685365
1770665700,104476000,104628000,104657000,104422000,3.21249475
1770666000,104657000,104631000,104711000,104560000,2.99305243
1770666300,104637000,104705000,104747000,104500000,3.06142666
1770666600,104708000,104739000,104853000,104598000,6.26928698
1770666900,104738000,104694000,104855000,104570000,3.7654279
1770667200,104690000,104493000,104690000,104338000,4.23883514
1770667500,104490000,104798000,104894000,104472000,7.17134722
1770667800,104799000,104716000,104837000,104679000,3.01326725
1770668100,104705000,104315000,104718000,104199000,5.11466635
1770668400,104331000,104331000,104402000,104101000,3.926805
1770668700,104331000,104127000,104332000,104065000,1.94798653
1770669000,104126000,104202000,104349000,104072000,2.59939849
1770669300,104204000,104419000,104446000,104119000,3.98831564
1770669600,104419000,104446000,104474000,104291000,2.16902631
1770669900,104469000,104469000,104527000,104293000,4.39370339
1770670200,104428000,104449000,104482000,104310000,3.30630697
1770670500,104419000,104360000,104555000,104304000,3.43899068
1770670800,104400000,104215000,104474000,104186000,1.69889254
1770671100,104186000,104024000,104220000,103897000,6.70739271
1770671400,103979000,103916000,104006000,103889000,4.25392892
1770671700,103925000,103820000,103994000,103760000,2.1509048
1770672000,103820000,104014000,104014000,103760000,1.99359476
1770672300,104014000,103760000,104014000,103760000,1.59520504
1770672600,103800000,103238000,103819000,103222000,9.64508421
1770672900,103290000,103241000,103403000,103119000,4.58218142
1770673200,103241000,103320000,103379000,103214000,2.70659109
1770673500,103320000,103375000,103449000,103059000,4.89055567
1770673800,103405000,103970000,103988000,103405000,6.35729495
1770674100,103971000,103861000,103971000,103762000,5.16046931
1770674400,103898000,103780000,103905000,103703000,4.00042829
1770674700,103780000,103855000,103869000,103722000,2.41465271
1770675000,103855000,104196000,104300000,103850000,5.76501639
1770675300,104200000,104007000,104205000,104007000,5.03191368
1770675600,104017000,103925000,104035000,103870000,2.96288649
1770675900,103974000,103960000,104080000,103925000,3.51384125
1770676200,103960000,103955000,104038000,103892000,3.18175449
1770676500,103968000,103976000,104004000,103900000,3.44050183
1770676800,103950000,104020000,104075000,103934000,3.15910771
1770677100,104025000,103978000,104120000,103890000,4.724314
1770677400,103979000,103811000,103979000,103800000,2.11797495
1770677700,103811000,103840000,103880000,103760000,4.16585454
1770678000,103839000,103924000,103960000,103769000,4.87055397
1770678300,103949000,104059000,104120000,103924000,4.29404254
1770678600,104057000,103877000,104076000,103780000,3.09188403
1770678900,103875000,103912000,103987000,103844000,2.93582681
1770679200,103912000,103740000,103933000,103739000,3.42201952
1770679500,103740000,103717000,103761000,103666000,2.16482848
1770679800,103688000,103720000,103756000,103650000,3.72625619
1770680100,103720000,103753000,103761000,103692000,3.07902778
1770680400,103753000,103836000,103901000,103740000,2.81909285
1770680700,103836000,103640000,103837000,103616000,3.1352223
1770681000,103640000,103514000,103640000,103410000,6.3653026
1770681300,103514000,103450000,103516000,103410000,1.34591988
1770681600,103479000,103510000,103707000,103451000,3.74580047
1770681900,103530000,103389000,103583000,103360000,6.09037031
1770682200,103377000,103650000,103650000,103342000,9.39520301
1770682500,103650000,103523000,103682000,103517000,2.13338309
1770682800,103530000,103323000,103555000,103300000,4.98648466
1770683100,103301000,103430000,103454000,103230000,7.74278411
1770683400,103430000,103556000,103602000,103387000,3.5821927
1770683700,103560000,103437000,103561000,103378000,3.40494901
1770684000,103437000,103141000,103443000,103120000,13.39413598
1770684300,103141000,103130000,103287000,103118000,4.26743859
1770684600,103118000,103237000,103345000,103116000,3.56779721
1770684900,103237000,103189000,103301000,103187000,2.85339641
1770685200,103200000,103405000,103477000,103194000,4.23072011
1770685500,103405000,103520000,103572000,103265000,15.10390858
1770685800,103520000,103580000,103630000,103479000,4.72701235
1770686100,103574000,103625000,103701000,103518000,3.32056951
1770686400,103658000,103731000,103768000,103640000,3.09683059
1770686700,103731000,103874000,103993000,103720000,4.51150243
1770687000,103861000,104000000,104000000,103700000,6.88735578
1770687300,103990000,104040000,104107000,103867000,12.89904409
1770687600,104040000,104034000,104045000,103931000,2.57505607
1770687900,104034000,103960000,104055000,103926000,2.31168625
1770688200,103960000,103950000,104008000,103779000,5.40244527
1770688500,103939000,104060000,104060000,103888000,2.89861052
1770688800,104060000,103960000,104060000,103928000,2.11737664
1770689100,103933000,103830000,104029000,103830000,2.71613819
1770689400,103830000,103883000,103899000,103807000,2.48381417
1770689700,103893000,103837000,104026000,103768000,7.70969356
1770690000,103830000,103900000,103917000,103803000,4.28020412
1770690300,103904000,103750000,103907000,103742000,12.05965375
1770690600,103750000,103741000,103845000,103722000,2.31877023
1770690900,103741000,103521000,103748000,103500000,12.34646139
1770691200,103521000,103450000,103577000,103444000,1.99836438
1770691500,103455000,103584000,103672000,103385000,6.88226905
1770691800,103584000,103534000,103656000,103532000,3.11812759
1770692100,103534000,103554000,103554000,103437000,3.44327824
1770692400,103555000,103363000,103603000,103363000,2.74319639
1770692700,103388000,103113000,103388000,103059000,7.68159741
1770693000,103113000,103158000,103223000,103103000,4.75643157
1770693300,103158000,102787000,103270000,102787000,13.19384353
1770693600,102787000,102914000,102996000,102783000,4.11202031
1770693900,102914000,102723000,103000000,102663000,10.26154371
1770694200,102723000,102630000,102723000,102259000,11.21587199
1770694500,102631000,102530000,102682000,102440000,3.85577827
1770694800,102541000,102560000,102562000,102464000,3.25683455
1770695100,102530000,102728000,102745000,102510000,4.66289463
1770695400,102728000,102805000,102862000,102686000,3.99769099
1770695700,102805000,102715000,102886000,102714000,3.50733622
1770696000,102715000,102888000,102898000,102703000,3.26198094
1770696300,102888000,103097000,103100000,102888000,3.49492486
1770696600,103097000,103099000,103199000,102990000,5.56840934
1770696900,103099000,102948000,103130000,102904000,4.55420242
1770697200,102940000,102924000,103081000,102923000,2.08147094
1770697500,102924000,103137000,103140000,102832000,4.61204339
1770697800,103124000,103080000,103140000,103015000,2.24457676
1770698100,103080000,103056000,103170000,103040000,3.27048087
1770698400,103085000,102949000,103085000,102848000,5.93908027
1770698700,102949000,103045000,103045000,102880000,1.2741353
1770699000,103045000,103196000,103214000,103044000,5.16499357
1770699300,103201000,103180000,103247000,103151000,2.04021963
1770699600,103180000,103106000,103196000,103027000,2.47498422
1770699900,103100000,103015000,103111000,102990000,3.37016203
1770700200,103016000,103158000,103158000,102976000,1.73370974
1770700500,103152000,102920000,103155000,102880000,5.57052713
1770700800,102920000,102855000,102950000,102810000,1.51452329
1770701100,102855000,102732000,102855000,102631000,3.73130603
1770701400,102731000,102827000,102844000,102600000,7.0146827
1770701700,102835000,102859000,102986000,102804000,5.82574897
1770702000,102880000,102525000,102907000,102437000,7.2902595
1770702300,102546000,102415000,102577000,102401000,2.56315159
1770702600,102415000,102620000,102620000,102318000,6.77776963
1770702900,102604000,102668000,102673000,102508000,4.07495819
1770703200,102663000,102641000,102717000,102516000,7.10292839
1770703500,102666000,102530000,102729000,102480000,2.9093867
1770703800,102536000,102486000,102573000,102459000,1.72739769
1770704100,102480000,102502000,102552000,102380000,6.25885382
1770704400,102549000,102201000,102590000,102168000,6.53846609
1770704700,102201000,102281000,102414000,102170000,4.41835401
1770705000,102316000,102325000,102436000,102278000,4.42474017
1770705300,102355000,102310000,102457000,102292000,1.92091585
1770705600,102300000,102150000,102308000,102125000,3.04981732
1770705900,102150000,101969000,102200000,101812000,23.43461401
1770706200,102005000,101967000,102093000,101900000,13.70593577
1770706500,101983000,102135000,102228000,101932000,7.83978568
1770706800,102175000,102500000,102517000,102040000,9.01299926
1770707100,102492000,102323000,102508000,102300000,4.08955847
1770707400,102323000,102405000,102542000,102278000,5.11125517
1770707700,102397000,102325000,102414000,102200000,4.20364659
1770708000,102325000,102438000,102518000,102281000,3.14156921
1770708300,102438000,102480000,102510000,102340000,3.32213802
1770708600,102480000,102290000,102535000,102266000,5.06020213
1770708900,102292000,102284000,102371000,102166000,6.26509247
1770709200,102264000,102330000,102350000,102247000,2.60256874
1770709500,102320000,102373000,102389000,102259000,3.47655643
1770709800,102335000,102290000,102409000,102259000,1.62983163
1770710100,102292000,102240000,102361000,102240000,1.74733196
1770710400,102240000,102185000,102330000,102171000,3.93215834
1770710700,102194000,102280000,102292000,102148000,1.65833069
1770711000,102255000,102103000,102305000,102073000,3.02635386
1770711300,102103000,102051000,102113000,101959000,4.28520512
1770711600,102026000,102469000,102469000,101943000,6.4474853
1770711900,102466000,102360000,102483000,102360000,5.44344187
1770712200,102360000,102404000,102498000,102330000,4.12208691
1770712500,102404000,102278000,102404000,102116000,4.49821124
1770712800,102278000,102405000,102484000,102242000,4.44703379
1770713100,102409000,102574000,102592000,102409000,3.89963839
1770713400,102574000,102619000,102649000,102477000,5.80464312
1770713700,102640000,102569000,102640000,102463000,3.14442779
1770714000,102569000,102855000,102855000,102464000,5.13259103
1770714300,102808000,102777000,102854000,102646000,6.02734292
1770714600,102777000,102743000,102806000,102705000,2.52342401
1770714900,102745000,102872000,102872000,102705000,3.92279852
1770715200,102830000,102924000,102924000,102695000,4.07846794
1770715500,102925000,102750000,102954000,102724000,3.84225315
1770715800,102727000,102575000,102730000,102544000,5.76344998
1770716100,102601000,102578000,102601000,102522000,2.55735807
1770716400,102555000,102600000,102600000,102516000,2.55778514
1770716700,102600000,102389000,102630000,102362000,6.7619916
1770717000,102387000,102512000,102563000,102273000,4.36668372
1770717300,102548000,102551000,102600000,102512000,1.52255461
1770717600,102595000,102560000,102667000,102560000,1.29273597
1770717900,102576000,102599000,102667000,102522000,4.08581241
1770718200,102596000,102606000,102623000,102540000,1.07552208
1770718500,102606000,102407000,102606000,102394000,2.33250186
1770718800,102407000,102531000,102531000,102381000,2.02789101
1770719100,102531000,102667000,102728000,102530000,3.7041355
1770719400,102653000,102440000,102653000,102440000,2.16938288
1770719700,102455000,102378000,102477000,102344000,2.13008013
1770720000,102380000,102382000,102432000,102357000,1.94346972
1770720300,102382000,102386000,102474000,102337000,1.34359819
1770720600,102386000,102455000,102474000,102382000,0.99506655
1770720900,102455000,102327000,102493000,102301000,2.16445643
1770721200,102301000,102184000,102327000,102149000,4.40833633
1770721500,102212000,102147000,102348000,102136000,3.45729525
1770721800,102147000,102176000,102230000,102100000,1.66771511
1770722100,102176000,102299000,102317000,102160000,1.11580404
1770722400,102299000,102225000,102299000,102175000,2.16810607
1770722700,102217000,102196000,102257000,102112000,3.65409494
1770723000,102188000,102341000,102375000,102143000,3.19578196
1770723300,102341000,102325000,102384000,102288000,6.53917855
1770723600,102300000,101860000,102321000,101721000,9.82716821
1770723900,101860000,101922000,102000000,101595000,10.06459093
1770724200,101953000,101750000,102039000,101692000,5.48340554
1770724500,101750000,101710000,101874000,101665000,3.86790312
1770724800,101700000,101957000,102066000,101689000,4.21710736
1770725100,101960000,101928000,102124000,101844000,6.57727778
1770725400,101965000,101864000,102026000,101817000,3.77705104
1770725700,101863000,101738000,101921000,101721000,3.17600202
1770726000,101748000,102026000,102026000,101739000,4.34803145
1770726300,102021000,102000000,102043000,101940000,1.90492067
1770726600,102000000,101924000,102171000,101914000,4.78841097
1770726900,101924000,101832000,101989000,101790000,3.65466133
1770727200,101851000,101697000,101880000,101696000,6.52061549
1770727500,101711000,101676000,101773000,101561000,14.32512611
1770727800,101660000,101836000,101868000,101660000,2.93756359
1770728100,101841000,101799000,101912000,101776000,2.81541289
1770728400,101782000,101589000,101799000,101589000,5.79738518
1770728700,101634000,101769000,101778000,101516000,9.96088988
1770729000,101769000,101747000,101789000,101572000,6.61015391
1770729300,101747000,101811000,101920000,101664000,5.84556283
1770729600,101864000,102068000,102068000,101813000,6.36891822
1770729900,102069000,102014000,102100000,101969000,3.81356234
1770730200,102014000,102414000,102414000,101962000,9.37616083
1770730500,102414000,102330000,102459000,102264000,5.49918287
1770730800,102330000,102400000,102403000,102250000,3.09634845
1770731100,102400000,102349000,102577000,102349000,7.90255088
1770731400,102348000,102425000,102444000,102250000,3.06178395
1770731700,102427000,102488000,102500000,102374000,2.16663128
1770732000,102488000,102261000,102504000,102259000,2.9762848
1770732300,102261000,102553000,102553000,102254000,4.78079373
1770732600,102558000,102602000,102650000,102503000,6.70169416
1770732900,102621000,103115000,103190000,102600000,22.25135444
1770733200,103106000,102791000,103106000,102784000,10.23448286
1770733500,102828000,102660000,102881000,102627000,3.95628339
1770733800,102658000,102528000,102951000,102363000,14.65747593
1770734100,102528000,101810000,102587000,101510000,24.85256986
1770734400,101811000,101399000,101818000,101000000,42.41535774
1770734700,101390000,101045000,101400000,100939000,25.03079863
1770735000,101048000,101600000,101600000,100991000,16.47281396
1770735300,101555000,101640000,101800000,101474000,9.02547706
1770735600,101640000,101772000,101928000,101374000,12.34180748
1770735900,101766000,102231000,102575000,101673000,19.21502614
1770736200,102264000,101807000,102536000,101765000,9.93510924
1770736500,101807000,102220000,102220000,101682000,8.40735158
1770736800,102212000,102281000,102600000,102099000,9.80419085
1770737100,102281000,102590000,102745000,102251000,13.97825381
1770737400,102560000,102739000,102856000,102534000,10.82572628
1770737700,102738000,102748000,102989000,102594000,10.40202883
1770738000,102779000,102656000,102971000,102567000,12.41572305
1770738300,102674000,102827000,102852000,102419000,7.08643865
1770738600,102825000,102807000,102825000,102508000,5.98090946
1770738900,102807000,102651000,102840000,102399000,6.15068064
1770739200,102610000,102353000,102678000,102321000,9.09730472
1770739500,102328000,102229000,102471000,102155000,6.97400551
1770739800,102266000,103155000,103197000,102266000,13.78803011
1770740100,103163000,102898000,103325000,102873000,13.0539834
1770740400,102898000,102808000,102947000,102544000,10.92435017
1770740700,102833000,102814000,102972000,102723000,4.44574701
1770741000,102784000,102729000,102875000,102583000,3.24864368
1770741300,102772000,103000000,103103000,102730000,6.48093194
1770741600,103020000,102865000,103106000,102729000,4.52310624
1770741900,102862000,102766000,102963000,102700000,5.74332781
1770742200,102778000,102752000,102807000,102596000,2.98168742
1770742500,102752000,102890000,103014000,102677000,3.97404105
1770742800,102873000,102793000,102927000,102685000,3.47046303
1770743100,102796000,102873000,102892000,102718000,1.65682784
1770743400,102893000,102840000,102951000,102714000,2.64921398
1770743700,102841000,103086000,103206000,102784000,6.3174156
1770744000,103086000,103113000,103243000,102990000,9.70455634
1770744300,103113000,103078000,103301000,103045000,4.10137017
1770744600,103105000,103300000,103460000,103064000,5.43092654
1770744900,103302000,103360000,103429000,103209000,4.77669174
1770745200,103337000,103354000,103502000,103274000,4.1580986
1770745500,103360000,103323000,103457000,103293000,2.44853377
1770745800,103302000,103148000,103438000,103147000,3.15599941
1770746100,103173000,103421000,103421000,103156000,3.69125498
1770746400,103423000,103186000,103437000,103129000,6.10149144
1770746700,103156000,103081000,103198000,102925000,3.06722007
1770747000,103093000,102960000,103123000,102912000,2.40872246
1770747300,102942000,102930000,102974000,102800000,3.60822597
1770747600,102904000,102638000,102910000,102436000,5.67860162
1770747900,102680000,102114000,102704000,102100000,8.34502205
1770748200,102114000,102034000,102450000,102030000,6.08052525
1770748500,102034000,102352000,102450000,102034000,7.4270889
1770748800,102304000,102312000,102470000,102278000,2.72114472
1770749100,102312000,101983000,102387000,101835000,6.86771337
1770749400,101994000,102161000,102222000,101935000,3.54540216
1770749700,102156000,102266000,102444000,102094000,4.7068367
1770750000,102246000,102010000,102387000,101960000,4.23705116
1770750300,101996000,102272000,102276000,101995000,4.02148714
1770750600,102272000,102221000,102356000,102148000,3.21025766
1770750900,102219000,102100000,102295000,102005000,4.13097002
1770751200,102100000,102173000,102229000,102079000,1.04881901
1770751500,102173000,102280000,102280000,102007000,2.91739208
1770751800,102280000,102357000,102479000,102223000,2.53822212
1770752100,102356000,102689000,102769000,102352000,4.3123544
1770752400,102690000,102653000,102690000,102540000,0.93124722
1770752700,102653000,102630000,102769000,102518000,2.50599107
1770753000,102630000,102405000,102665000,102405000,2.13011371
1770753300,102419000,102383000,102446000,102307000,1.41293136
1770753600,102428000,102361000,102520000,102267000,2.99021781
1770753900,102341000,102289000,102441000,102259000,6.80843991
1770754200,102289000,102032000,102320000,101990000,3.98034086
1770754500,102031000,102187000,102190000,102000000,2.19912014
1770754800,102190000,102063000,102238000,102063000,1.06646221
1770755100,102065000,102113000,102154000,101982000,2.2872402
1770755400,102113000,101952000,102291000,101918000,2.3510262
1770755700,101926000,102122000,102147000,101869000,4.22840667
1770756000,102122000,102226000,102226000,102101000,1.12936998
1770756300,102226000,102152000,102330000,102100000,2.39638683
1770756600,102181000,102147000,102217000,101988000,2.49996536
1770756900,102129000,102016000,102156000,101998000,1.97738265
1770757200,102009000,102231000,102331000,101988000,3.27105345
1770757500,102231000,102210000,102329000,102165000,2.05059974
1770757800,102209000,102108000,102211000,102083000,1.60380676
1770758100,102110000,102234000,102240000,102067000,1.20768433
1770758400,102205000,102067000,102270000,102030000,1.35936778
1770758700,102067000,101896000,102133000,101896000,2.65833807
1770759000,101896000,101656000,101896000,101520000,7.17489954
1770759300,101709000,101676000,101772000,101615000,1.73712227
1770759600,101685000,101682000,101741000,101533000,4.07240053
1770759900,101685000,101823000,101852000,101676000,2.99707186
1770760200,101824000,101959000,101995000,101824000,4.30726732
1770760500,101970000,101930000,102047000,101852000,5.23628528
1770760800,101943000,102072000,102072000,101919000,5.09077619
1770761100,102072000,101872000,102106000,101833000,1.90433054
1770761400,101872000,101860000,102025000,101835000,1.16025659
1770761700,101896000,101872000,102017000,101856000,2.29931726
1770762000,101899000,101909000,101963000,101850000,2.00396621
1770762300,101909000,101950000,101952000,101770000,3.31027878
1770762600,101951000,102000000,102000000,101866000,1.36065804
1770762900,101999000,102048000,102048000,101925000,1.65713079
1770763200,102048000,101848000,102103000,101848000,3.54081211
1770763500,101873000,101883000,101960000,101816000,1.87950431
1770763800,101883000,101896000,101944000,101836000,4.30373239
1770764100,101896000,101976000,102065000,101896000,3.59832541
1770764400,101964000,101936000,102019000,101901000,2.4523562
1770764700,101955000,101873000,101955000,101819000,2.2203889
1770765000,101872000,101982000,101982000,101860000,2.70759961
1770765300,101959000,101900000,101959000,101721000,3.72726877
1770765600,101908000,101829000,101970000,101768000,2.27423893
1770765900,101806000,101880000,101881000,101784000,4.91646936
1770766200,101880000,101848000,101887000,101739000,2.96652549
1770766500,101836000,101957000,101979000,101814000,1.73368767
1770766800,101921000,101981000,101981000,101872000,1.5252363
1770767100,101981000,102067000,102067000,101880000,5.43511797
1770767400,102067000,102049000,102071000,101973000,1.07480306
1770767700,102049000,102053000,102071000,102001000,0.73572437
1770768000,102047000,102062000,102099000,102001000,1.4966723
1770768300,102059000,102193000,102238000,102031000,4.68666578
1770768600,102194000,102027000,102219000,102000000,4.00829371
1770768900,102027000,102329000,102329000,102000000,4.50943738
1770769200,102320000,102375000,102482000,102252000,5.01121236
1770769500,102372000,102584000,102639000,102344000,5.45194327
1770769800,102584000,102508000,102584000,102409000,2.51889215
1770770100,102512000,102400000,102620000,102366000,6.52844947
1770770400,102400000,102356000,102452000,102306000,3.07586959
1770770700,102355000,102381000,102426000,102306000,2.13392515
1770771000,102382000,102523000,102523000,102361000,4.01255862
1770771300,102523000,102509000,102578000,102486000,2.55049196
1770771600,102529000,102604000,102649000,102485000,3.25650394
1770771900,102630000,102460000,102630000,102393000,2.50599849
1770772200,102481000,102567000,102567000,102382000,3.23461211
1770772500,102563000,102486000,102610000,102442000,4.43409717
1770772800,102463000,102240000,102482000,102240000,6.63691717
1770773100,102252000,102175000,102276000,102148000,4.40289319
1770773400,102172000,102176000,102239000,102101000,5.8013576
1770773700,102179000,102086000,102251000,102086000,4.40471413
1770774000,102085000,102286000,102313000,102077000,2.11390786
1770774300,102277000,102209000,102308000,102180000,2.80141848
1770774600,102236000,102238000,102316000,102200000,2.53603904
1770774900,102236000,102114000,102254000,102113000,5.64627582
1770775200,102151000,102309000,102390000,102127000,3.2573892
1770775500,102277000,102281000,102311000,102187000,2.75078268
1770775800,102281000,102106000,102360000,102105000,3.21148108
1770776100,102105000,102186000,102237000,102103000,1.87292834
1770776400,102196000,102217000,102350000,102148000,3.85405688
1770776700,102191000,102249000,102292000,102162000,1.84584397
1770777000,102258000,102297000,102309000,102190000,1.07977381
1770777300,102307000,102191000,102324000,102183000,1.90117135
1770777600,102209000,102012000,102218000,102009000,5.45208952
1770777900,102009000,101670000,102013000,101650000,11.88216078
1770778200,101670000,101719000,101800000,101670000,5.72096928
1770778500,101719000,101811000,101811000,101603000,6.10425713
1770778800,101725000,101600000,101858000,101565000,18.50528964
1770779100,101600000,101720000,101720000,101550000,5.00944756
1770779400,101720000,101440000,101785000,101440000,6.35367396
1770779700,101447000,100905000,101512000,100905000,20.68600809
1770780000,100910000,101183000,101227000,100868000,9.7854515
1770780300,101169000,101290000,101374000,101156000,6.70675976
1770780600,101285000,101289000,101445000,101200000,3.51944771
1770780900,101301000,101434000,101474000,101278000,4.60615023
1770781200,101440000,101371000,101600000,101362000,10.52334893
1770781500,101390000,101216000,101466000,101208000,6.44815012
1770781800,101235000,101100000,101300000,101099000,5.25947761
1770782100,101107000,100960000,101151000,100915000,4.51350452
1770782400,100960000,101060000,101128000,100928000,8.39694184
1770782700,101061000,100957000,101140000,100900000,9.05312646
1770783000,101000000,100725000,101009000,100681000,11.0585179
1770783300,100726000,100811000,100920000,100680000,9.18763719
1770783600,100824000,100391000,100890000,100299000,17.6010339
1770783900,100438000,100006000,100533000,100006000,17.33572692
1770784200,100016000,100070000,100202000,100000000,33.14296494
1770784500,100087000,99951000,100191000,99900000,23.97623655
1770784800,99951000,99923000,100042000,99651000,27.0817749
1770785100,99923000,100053000,100204000,99880000,18.91532955
1770785400,100053000,99802000,100176000,99780000,16.1420474
1770785700,99849000,100017000,100109000,99800000,7.80972668
1770786000,100017000,100248000,100356000,100001000,7.88137259
1770786300,100248000,100254000,100293000,100185000,5.14655518
1770786600,100254000,100180000,100294000,100101000,4.72843946
1770786900,100180000,100120000,100274000,100102000,6.46486594
1770787200,100104000,100130000,100283000,100081000,4.2086868
1770787500,100121000,100000000,100180000,99950000,6.97080653
1770787800,99979000,99766000,100000000,99760000,10.10290671
1770788100,99766000,99950000,99995000,99704000,8.5782254
1770788400,99920000,99755000,99950000,99700000,4.27572141
1770788700,99758000,99848000,99867000,99700000,5.47408319
1770789000,99848000,99919000,99941000,99750000,3.63436264
1770789300,99918000,99739000,99921000,99716000,7.6886936
1770789600,99725000,99801000,99827000,99690000,8.39687997
1770789900,99773000,99300000,99809000,99279000,18.62827615
1770790200,99299000,99036000,99385000,98900000,38.56357671
1770790500,99024000,98952000,99177000,98739000,23.33157983
1770790800,98973000,99218000,99247000,98882000,11.78812776
1770791100,99212000,99275000,99320000,99201000,8.82432889
1770791400,99259000,99080000,99329000,99062000,10.87132387
1770791700,99062000,99167000,99243000,99054000,8.12804636
1770792000,99169000,98916000,99184000,98857000,18.66799535
1770792300,98930000,98718000,98994000,98688000,14.81199058
1770792600,98754000,98789000,98837000,98520000,19.84262964
1770792900,98789000,98804000,98874000,98735000,11.11510719
1770793200,98804000,98761000,98890000,98700000,9.43640712
1770793500,98761000,98713000,99000000,98703000,8.45127465
1770793800,98713000,98690000,98752000,98561000,8.42565625
1770794100,98680000,98857000,98887000,98582000,9.23530086
1770794400,98858000,98900000,98909000,98722000,8.8752246
1770794700,98900000,99163000,99184000,98831000,17.10056664
1770795000,99169000,99262000,99283000,99085000,11.35056429
1770795300,99279000,99390000,99464000,99262000,12.4181365
1770795600,99377000,99412000,99413000,99187000,9.10938976
1770795900,99413000,99334000,99426000,99300000,4.77537842
1770796200,99337000,99499000,99579000,99300000,5.03499696
1770796500,99486000,99283000,99499000,99245000,4.97551566
1770796800,99282000,99288000,99420000,99244000,5.39986844
1770797100,99288000,99131000,99413000,99030000,9.35642221
1770797400,99131000,99100000,99324000,99006000,5.64898467
1770797700,99101000,99246000,99307000,99000000,11.41351475
1770798000,99246000,99230000,99400000,99218000,7.96235549
1770798300,99240000,99152000,99322000,99012000,4.78072237
1770798600,99138000,99152000,99165000,98918000,7.3862232
1770798900,99150000,99178000,99300000,99091000,5.80109711
1770799200,99178000,99261000,99298000,99117000,3.65982006
1770799500,99261000,99139000,99295000,99139000,3.09670784
1770799800,99138000,99143000,99277000,99100000,4.61978669
1770800100,99115000,99189000,99254000,99101000,1.96588663
1770800400,99189000,99208000,99350000,99181000,4.21984241
1770800700,99201000,98950000,99264000,98949000,7.71664951
1770801000,98950000,99027000,99093000,98938000,3.95770534
1770801300,99030000,98911000,99103000,98845000,7.58699279
1770801600,98902000,98904000,99026000,98851000,5.5977502
1770801900,98908000,99058000,99066000,98903000,6.50153279
1770802200,99058000,98965000,99100000,98941000,3.84550204
1770802500,98964000,98829000,99042000,98823000,8.32183089
1770802800,98829000,98812000,98862000,98764000,9.89416628
1770803100,98825000,98681000,98840000,98631000,6.64871428
1770803400,98680000,98839000,98862000,98680000,4.4303825
1770803700,98839000,98855000,98862000,98742000,2.93264579
1770804000,98854000,98602000,98888000,98600000,7.75071332
1770804300,98627000,98581000,98689000,98533000,6.9620686
1770804600,98581000,98678000,98784000,98567000,4.83345708
1770804900,98680000,98552000,98730000,98552000,6.70692791
1770805200,98552000,98625000,98692000,98520000,5.05859798
1770805500,98625000,98781000,98801000,98549000,3.93346015
1770805800,98781000,98537000,98800000,98516000,6.1848968
1770806100,98534000,98578000,98585000,98398000,27.89190885
1770806400,98556000,98607000,98646000,98531000,4.63673017
1770806700,98607000,98423000,98654000,98409000,9.8297045
1770807000,98413000,98264000,98599000,98120000,22.49154897
1770807300,98264000,98279000,98385000,98094000,12.62676131
1770807600,98279000,98500000,98517000,98257000,9.19078583
1770807900,98500000,98463000,98517000,98407000,9.55156784
1770808200,98480000,98527000,98571000,98442000,4.93735392
1770808500,98527000,98771000,98787000,98465000,6.8043409
1770808800,98787000,99066000,99110000,98780000,10.95677967
1770809100,99074000,99044000,99238000,99015000,14.77770553
1770809400,99044000,98962000,99071000,98827000,9.5324793
1770809700,98946000,98971000,99066000,98905000,3.72836412
1770810000,98953000,98906000,98978000,98882000,4.34342508
1770810300,98944000,99027000,99120000,98903000,8.35481819
1770810600,99028000,99128000,99173000,99024000,4.1825707
1770810900,99128000,99120000,99140000,99052000,1.98099548
1770811200,99119000,98981000,99177000,98944000,3.58756075
1770811500,98981000,99397000,99433000,98967000,11.847309
1770811800,99395000,99182000,99395000,99115000,8.27246261
1770812100,99176000,99319000,99372000,99155000,7.18079519
1770812400,99319000,99636000,99663000,99308000,9.90357187
1770812700,99630000,99391000,99630000,99375000,7.39556307
1770813000,99391000,99475000,99492000,99354000,6.70670263
1770813300,99398000,99355000,99594000,99348000,10.23138973
1770813600,99355000,99209000,99355000,99110000,11.17092968
1770813900,99190000,99191000,99240000,99100000,4.01833848
1770814200,99209000,99285000,99315000,99099000,5.91905634
1770814500,99260000,99319000,99339000,99179000,3.84739078
1770814800,99290000,99285000,99350000,99224000,2.91622843
1770815100,99260000,99080000,99399000,99043000,6.97563144
1770815400,99080000,98950000,99080000,98800000,11.56702645
1770815700,98940000,98731000,98960000,98701000,12.57588203
1770816000,98760000,98953000,99026000,98713000,7.76473531
